,0,1
0,1,1.5381089359759748
1,2,1.3289090429990045
2,3,1.1822226784082643
3,4,1.0683222443173896
4,5,0.9754981979353925
5,6,0.8983639870743215
6,7,0.8337799169873471
7,8,0.7786101137509372
8,9,0.7310783341067286
9,10,0.6898232884555477
10,11,0.65363570503415
11,12,0.6221702603741024
12,13,0.5938098836526879
13,14,0.5686393323746506
14,15,0.5460730582487866
15,16,0.5258293700193476
16,17,0.5069786868082333
17,18,0.4897336122372441
18,19,0.4740711373776097
19,20,0.45937975098999956
20,21,0.4458078810865719
21,22,0.43355086009125227
22,23,0.42207465953859274
23,24,0.411618747358568
24,25,0.40182744719700453
25,26,0.39258794688564
26,27,0.38394327590333643
27,28,0.37557939870279206
28,29,0.36788167729030585
29,30,0.360819356230453
30,31,0.3538559033929472
31,32,0.34755809704969065
32,33,0.3415322253373076
33,34,0.3359092751902615
34,35,0.3307100504613358
35,36,0.32575014527114615
36,37,0.3208863915617086
37,38,0.3164054502427921
38,39,0.31194432404754086
39,40,0.30812503871320573
40,41,0.30402271643899953
41,42,0.3002082583882937
42,43,0.2965392661291585
43,44,0.2934190354779029
44,45,0.29007119655304897
45,46,0.28692865121842775
46,47,0.28412493262794
47,48,0.28137575229065775
48,49,0.27882551282752
49,50,0.27629670914566884
50,51,0.2736423375467018
51,52,0.27130081918925136
52,53,0.2691595261325451
53,54,0.26709384977958495
54,55,0.26471530846877644
55,56,0.2625387552094826
56,57,0.26068012402651286
57,58,0.2591513663151659
58,59,0.25717642275935737
59,60,0.2558063617882208
60,61,0.2541375691099089
61,62,0.25235980535310615
62,63,0.25123861482458504
63,64,0.24946843297685806
64,65,0.24853091266963126
65,66,0.24714511107338982
66,67,0.24590531642098615
67,68,0.24458171492947417
68,69,0.24355188180318973
69,70,0.24258158848123001
70,71,0.24129650444265077
71,72,0.24059339920050882
72,73,0.23959550577046143
73,74,0.23870396311236444
74,75,0.23782722515110655
75,76,0.23707876762774333
76,77,0.23605273913955396
77,78,0.23528626588908486
78,79,0.23440776088171877
79,80,0.233805196868735
80,81,0.23279059926800696
81,82,0.232206532680752
82,83,0.2316072344678483
83,84,0.23121352328824613
84,85,0.2304869312748256
85,86,0.22978248130416576
86,87,0.22928615743457836
87,88,0.2286274656699428
88,89,0.228171038983548
89,90,0.22782244828018278
90,91,0.22709959121289314
91,92,0.2267082906853654
92,93,0.22627413268709184
93,94,0.22593635317527513
94,95,0.22556279194889442
95,96,0.2252526759100816
96,97,0.22477015260962493
97,98,0.22458829064234007
98,99,0.22384626683889808
99,100,0.22391040177630728
100,101,0.22369202200793925
101,102,0.22355006799698585
102,103,0.22303025350485228
103,104,0.22276797791502145
104,105,0.22233502710593442
105,106,0.22223772904829495
106,107,0.22192307244149992
107,108,0.2214143174843839
108,109,0.22139672854169337
109,110,0.22112680548874922
110,111,0.22081445031204247
111,112,0.2204393986409656
112,113,0.22037411041767932
113,114,0.22027533252304832
114,115,0.22014634434799202
115,116,0.219658628173917
116,117,0.21982678402517145
117,118,0.21976872798797986
118,119,0.2195190780036711
119,120,0.21895275762064265
120,121,0.2192507432917974
121,122,0.21915131690513395
122,123,0.2192217053187895
123,124,0.21913624316134117
124,125,0.21922947174605623
125,126,0.21921539538790968
126,127,0.21909579322643513
127,128,0.21918528631579115
128,129,0.21902885174229955
129,130,0.21929339504756973
130,131,0.21909134975748282
131,132,0.21889421809665674
132,133,0.21911320346577873
133,134,0.2185609617226551
134,135,0.21887210679637
135,136,0.21849712432802426
136,137,0.21864348212523782
137,138,0.21829850630976433
138,139,0.21849666321058733
139,140,0.21858202794670276
140,141,0.21782328804741274
141,142,0.21821383165473077
142,143,0.21787220001809027
143,144,0.21808388378267096
144,145,0.2178033957046642
145,146,0.21804251316081022
146,147,0.21812176675558748
147,148,0.21821273651058018
148,149,0.2182324917147771
149,150,0.21822128088652923
150,151,0.21823212124099076
151,152,0.21799402216452124
152,153,0.21804906842072727
153,154,0.21841598457501454
154,155,0.2185756636910044
155,156,0.21852683943584103
156,157,0.2187220595222801
157,158,0.2185606437947179
158,159,0.2188934773436383
159,160,0.2189311964759761
160,161,0.21909119663974244
161,162,0.21913675606066763
162,163,0.21944296703392333
163,164,0.21958257067675352
164,165,0.2196085271461237
165,166,0.21991454597034898
166,167,0.22003266772186514
167,168,0.21997168260161926
168,169,0.22019936870641205
169,170,0.2203436412541858
170,171,0.22049794988733806
171,172,0.22060971237229954
172,173,0.22081918353464658
173,174,0.22096947907820344
174,175,0.22122643119653349
175,176,0.22144070820209194
176,177,0.22199559608338185
177,178,0.2222319375844496
178,179,0.22243530129081054
179,180,0.22246544199808632
180,181,0.22287256221189106
181,182,0.2228746724649488
182,183,0.22327696763943616
183,184,0.22354397943423265
184,185,0.2238378464114618
185,186,0.22400943996257358
186,187,0.22437758002218156
187,188,0.22453077961754214
188,189,0.22504623371694227
189,190,0.22528837741289565
190,191,0.22557985654980584
191,192,0.22583595487090427
192,193,0.22611276400333857
193,194,0.22638436844558388
194,195,0.22686774165670967
195,196,0.22712459056430706
196,197,0.2273066097119101
197,198,0.22767553023795187
198,199,0.22800248964391093
199,200,0.22840998118943523
200,201,0.22847422617310903
201,202,0.2289412477127639
202,203,0.22895779680003334
203,204,0.22954172402431905
204,205,0.2297037771243208
205,206,0.23010098887785932
206,207,0.2304458691033372
207,208,0.23079995507229784
208,209,0.231292640449414
209,210,0.23158930762927074
210,211,0.23201519015638244
211,212,0.23251126056813656
212,213,0.23280630269264765
213,214,0.23325636155118298
214,215,0.2335937830311601
215,216,0.23395950135290683
216,217,0.23445346586994856
217,218,0.2350935511551305
218,219,0.23531843180132714
219,220,0.23595480378645692
220,221,0.23651704437210722
221,222,0.23689373799856306
222,223,0.23727613570429082
223,224,0.23776807626251031
224,225,0.23836043546316665
225,226,0.23880487099820855
226,227,0.23947019488852153
227,228,0.23990365579728534
228,229,0.24039204482206222
229,230,0.24097767989413635
230,231,0.24155762133324354
231,232,0.24211697093624954
232,233,0.24276677964327162
233,234,0.24354820264464613
234,235,0.24415731890169096
235,236,0.2446943255366052
236,237,0.2452968501331893
237,238,0.24593871814266824
238,239,0.24680804658076244
239,240,0.24748632891307415
240,241,0.2480390007441889
241,242,0.24878968479814495
242,243,0.2494858580475917
243,244,0.25009722585223904
244,245,0.25059106869019576
245,246,0.25147735583465963
246,247,0.2520965258399941
247,248,0.25314029486882955
248,249,0.25406192811893236
249,250,0.2549827844565188
250,251,0.25558406916175436
251,252,0.2561714046658942
252,253,0.25706566384133794
253,254,0.2577253989085577
254,255,0.25851401770657084
255,256,0.25914823567522777
256,257,0.25992526329541393
257,258,0.26095685583088885
258,259,0.2616549400750199
259,260,0.2623436328860896
260,261,0.2632460832165715
261,262,0.26426945635662047
262,263,0.26516490296707973
263,264,0.266176013411297
264,265,0.26709943352070636
265,266,0.26822004376502256
266,267,0.26930634910218293
267,268,0.2705444087239456
268,269,0.27155089640594154
269,270,0.2725484395352133
270,271,0.27357789755731854
271,272,0.27486542852116475
272,273,0.27609175239487604
273,274,0.27723876147455895
274,275,0.27834565781355225
275,276,0.2795645342188481
276,277,0.280687929184268
277,278,0.2819431298145341
278,279,0.2831632170099319
279,280,0.28433459829332275
280,281,0.2855573653391197
281,282,0.2869106147437409
282,283,0.28835334843643445
283,284,0.2895152170483108
284,285,0.2909826526340732
285,286,0.2922667593025362
286,287,0.29377795188166705
287,288,0.295272511264233
288,289,0.2968057090216206
289,290,0.29829821231126147
290,291,0.29994791637259227
291,292,0.30149794068155067
292,293,0.30286382420641045
293,294,0.3043593828761661
294,295,0.3061823703676466
295,296,0.30785522322908937
296,297,0.3096370332478949
297,298,0.3113981644159576
298,299,0.3129535042980316
299,300,0.3144802536127355
300,301,0.3165420043032884
301,302,0.31814176529218435
302,303,0.3197391435302338
303,304,0.3217097928606516
304,305,0.3238800784742475
305,306,0.3256820768430945
306,307,0.3276715218085591
307,308,0.3291636179675258
308,309,0.3314323617224938
309,310,0.33387253252743676
310,311,0.33608482786047006
311,312,0.3383731201231687
312,313,0.34081402490226487
313,314,0.34297147934362104
314,315,0.34496606280050773
315,316,0.34677124922738267
316,317,0.34918215844650385
317,318,0.3513767461008821
318,319,0.35370342559402657
319,320,0.3556849486069179
320,321,0.35813745328355273
321,322,0.36032906903138706
322,323,0.3626865779017116
323,324,0.36480282636628286
324,325,0.3672331067039764
325,326,0.36958444255427886
326,327,0.3719130375731616
327,328,0.37454320989152107
328,329,0.3776678571786792
329,330,0.3803097699038313
330,331,0.38261133378303464
331,332,0.38546264720539863
332,333,0.38794134545455566
333,334,0.39093474765109276
334,335,0.3938734220733694
335,336,0.39651510915440064
336,337,0.3991492449191414
337,338,0.40191691585595385
338,339,0.40453213214963785
339,340,0.40656809863440696
