,0,1
0,1,0.4410108844541498
1,2,0.333475739429622
2,3,0.27981701612871057
3,4,0.24761887192336204
4,5,0.22557973115766766
5,6,0.20950599849901097
6,7,0.19695653350586845
7,8,0.1869002050461277
8,9,0.1785805198307719
9,10,0.17164153737776827
10,11,0.16554510353698493
11,12,0.16020726102450636
12,13,0.1554118060929096
13,14,0.1512710406740211
14,15,0.14763898905445638
15,16,0.14436302968541592
16,17,0.14137977134555232
17,18,0.13857813695160104
18,19,0.13596650281936232
19,20,0.13362803079713054
20,21,0.1313796938065997
21,22,0.12933858491596067
22,23,0.1274122535984539
23,24,0.1256341135412895
24,25,0.1240482555447161
25,26,0.12254877345541132
26,27,0.12101768198797777
27,28,0.11963435617628544
28,29,0.11837813125609221
29,30,0.11711214757469371
30,31,0.11594611718968996
31,32,0.11480970452942339
32,33,0.11370178469322091
33,34,0.11271095432737806
34,35,0.11173744796090036
35,36,0.1108258660358608
36,37,0.10991398754742945
37,38,0.10902734197755523
38,39,0.10825181878959
39,40,0.10746378628665305
40,41,0.1066724148036852
41,42,0.10594699663666181
42,43,0.10523800262197666
43,44,0.10456613228578382
44,45,0.10389448577190676
45,46,0.10324218242948568
46,47,0.10261656394241914
47,48,0.10200888725393838
48,49,0.10140394929839856
49,50,0.10085619281252062
50,51,0.1003314244166399
51,52,0.09980069942705423
52,53,0.09925594229723238
53,54,0.09874836653185136
54,55,0.0982480003394203
55,56,0.09778006031222738
56,57,0.09730609350040154
57,58,0.09684521791461756
58,59,0.09640263296280893
59,60,0.0959848451851098
60,61,0.09556633009823012
61,62,0.0951835537660902
62,63,0.09479180218870673
63,64,0.09439881790265302
64,65,0.09400745488163817
65,66,0.09363737290037959
66,67,0.09328713746673718
67,68,0.09294146232787154
68,69,0.09257627776364677
69,70,0.09223446141809984
70,71,0.09191609447560047
71,72,0.09159184855318261
72,73,0.09127492910259827
73,74,0.09097616031023754
74,75,0.09066275022522212
75,76,0.09037331281058138
76,77,0.09008793923286915
77,78,0.08981626530946432
78,79,0.08953802761640926
79,80,0.08924186524641761
80,81,0.08898140519592335
81,82,0.08871299443743386
82,83,0.08844794379788962
83,84,0.08819976704424719
84,85,0.08796107186045052
85,86,0.08771750818634629
86,87,0.08746954278902956
87,88,0.08721981596656209
88,89,0.0869920974299071
89,90,0.08675786700433784
90,91,0.0865444874215925
91,92,0.08632682486839548
92,93,0.08610909220346388
93,94,0.08590802048205437
94,95,0.08568716435242615
95,96,0.08547639212576773
96,97,0.0852870159418037
97,98,0.0850940371287131
98,99,0.084909710959115
99,100,0.08470583844969115
100,101,0.08452136173186275
101,102,0.08431041656931994
102,103,0.08412273430594361
103,104,0.0839470334823905
104,105,0.08376710681589425
105,106,0.08358343779075268
106,107,0.08339375593042964
107,108,0.08322745345251617
108,109,0.08306117447590844
109,110,0.08288924308934091
110,111,0.08272569576584471
111,112,0.08256373212525855
112,113,0.08240235073143584
113,114,0.08223195140055548
114,115,0.08207295292876687
115,116,0.08192764219455759
116,117,0.08177841831477153
117,118,0.0816264046999428
118,119,0.08147272314613409
119,120,0.08133445955494359
120,121,0.08119250305314013
121,122,0.08105663640885885
122,123,0.08091097879233444
123,124,0.08077906189176946
124,125,0.08065154525476109
125,126,0.08051077592759152
126,127,0.08037265304413874
127,128,0.08023358415023976
128,129,0.08010127840287042
129,130,0.07999266409383969
130,131,0.07986145564775964
131,132,0.07972460781399088
132,133,0.07960072953410925
133,134,0.07947756239392036
134,135,0.0793356121157814
