,acc,loss
0,0.16891891891891908,2.2218908834691624
1,0.13445945945945953,2.1522692609559066
2,0.17491095746909716,2.051827586502942
3,0.20460979152839623,1.9688213034434483
4,0.21599552553040935,1.900880369338688
5,0.2249238075072252,1.8425414911915323
6,0.22707754929190735,1.7919887196540853
7,0.273692855630419,1.7476826319116536
8,0.2832825383381502,1.707812893293787
9,0.3034391329891836,1.6710860760193185
10,0.3157986608441614,1.6364152739533644
11,0.34461031090201977,1.6036321899304815
12,0.3611787485249413,1.5725577938607704
13,0.3723932535004325,1.5430503994545979
14,0.37756703660040364,1.514879291408146
15,0.3864690968128784,1.48792220724626
16,0.39418544751938733,1.4619358744756694
17,0.39963668334095975,1.4368928670335859
18,0.41310609766804374,1.4126908662346525
19,0.41956943685243814,1.3889796645429073
20,0.4230331633026883,1.3658298819899894
21,0.42780438315256614,1.3431190490043625
22,0.42442158388506324,1.3208842597486623
23,0.43798735122318555,1.2990005983103694
24,0.4544678571742582,1.2775579771788579
25,0.4572312391857746,1.2564541930555189
26,0.4613615636603755,1.2358893479106177
27,0.462616632690487,1.2157245058179666
28,0.4648783049496126,1.1959848135244537
29,0.46869019387387867,1.1767041924357462
30,0.46486147794246324,1.158075501944003
31,0.46720955675676124,1.1398960541296346
32,0.46986724578830447,1.122219930034437
33,0.4728925406982741,1.105145573792674
34,0.4785096545475728,1.0886160582013726
35,0.4829954974768069,1.0725459206341152
36,0.4842118353828392,1.0568996885528834
37,0.48862464850900694,1.0417784626714268
38,0.4953265805985196,1.0271620308939966
39,0.49634341608355664,1.0129558067817785
40,0.4976282012484245,0.9992333920366891
41,0.498112023074622,0.985895790267538
42,0.5015412695206347,0.9729178438382006
43,0.5014479656096179,0.9603975459269724
44,0.5050794522597345,0.9482544289814465
45,0.5003106442913552,0.936441584560527
46,0.5000808537641027,0.9249740380145187
47,0.4948708359773506,0.9138817269216258
48,0.4983338181415948,0.9031065054945385
49,0.4985691619807831,0.8925995925787816
50,0.5034991784125324,0.8823449637282672
51,0.5034318865199837,0.8724907625525392
52,0.503367133944135,0.8628588704723305
53,0.5042307055377622,0.8534524230006921
54,0.5046885429771826,0.8443097367457069
55,0.5094125113031395,0.8353959981584468
56,0.5099338783817267,0.8267560130782952
57,0.5140729494441106,0.8182916199768097
58,0.5155622511073091,0.8100920537671326
59,0.516099981704796,0.802054677221436
60,0.5164253543394436,0.7942503979111019
61,0.5196166504676092,0.7865978750139044
62,0.5218168282078259,0.7791355204608083
63,0.5239498986004121,0.7718238122872245
64,0.5243911552211346,0.7646793188025186
65,0.526437644679291,0.7577013233041892
66,0.528281858937809,0.750938889968599
67,0.527546256152918,0.7442757609471855
68,0.5277374805672342,0.7378176769645778
69,0.5297221832257974,0.7314487856170603
70,0.5278951102226173,0.7251959718787888
71,0.5278096105033417,0.7191312877701582
72,0.5260587939211041,0.7131988633552994
73,0.5263823237329811,0.7073346116897841
74,0.5276486823938876,0.70158041211494
75,0.5248830460131827,0.6960061188059568
76,0.5267243917359552,0.6905224630503063
77,0.528396423343736,0.6851341623515732
78,0.5277838103900178,0.6798429910187411
79,0.5283396919508941,0.674632807619625
80,0.5300823071789539,0.6695202581871571
81,0.5293945255124582,0.6645361178901623
82,0.5284062591936651,0.6596407236910324
83,0.5316395180127882,0.6548442832019212
84,0.5330854702072901,0.6501366280260601
85,0.5305782009893021,0.6454970425267608
86,0.5311946644988019,0.6409458756431053
87,0.5325447251294974,0.6364487474880968
88,0.5342136729491781,0.6320651029976222
89,0.5355795527735523,0.6277317112910888
90,0.5361096129507851,0.6234808391608184
91,0.5363407807358888,0.6193043726052927
92,0.5361837737434038,0.6152035320080285
93,0.5364173456704284,0.6111694316443911
94,0.5366655841370555,0.607205073358755
95,0.5358101661204763,0.6032887233492522
96,0.538018308737791,0.5994621816180535
97,0.5356057474403371,0.5956686708779977
98,0.5351286398199625,0.5919549284783276
99,0.5372773534217629,0.5882708784380983
100,0.5391169531213189,0.5846832221799785
101,0.5389465823106666,0.581101457034944
102,0.5389418731470829,0.5776177908499676
103,0.5396125825608024,0.5741422562909771
104,0.5397115103459376,0.5707404906673351
105,0.5405072522330131,0.5673907793959181
106,0.5395679321186858,0.5640799209396438
107,0.5404875706072988,0.5608147591211377
108,0.5407259781103447,0.5576163460703478
109,0.5417391411551914,0.5544519362751263
110,0.539432610925994,0.5513217126515157
111,0.5371672687366038,0.5482163742758646
112,0.5394932221106161,0.5451730867501566
113,0.5396731061271897,0.5421670688490916
114,0.5391274536993279,0.5392123336941844
115,0.5401019921419499,0.5362966291922118
116,0.5423233426364631,0.533421809327171
117,0.5431446745321635,0.5305762822844076
118,0.5427821142419773,0.5277582460175259
119,0.5431064245100043,0.5249896503968724
120,0.5420890160429795,0.5222456334890804
121,0.542064765376911,0.5195360505239042
122,0.5427390355770987,0.5168843708342391
123,0.5434024304514768,0.5142535402597657
124,0.5443433466010854,0.5116334222530251
125,0.5438489651364045,0.5090830300861053
126,0.5443621430202987,0.5065277036178915
127,0.5442211558832158,0.5040252567844223
128,0.5439159869921215,0.5015595779513844
129,0.5431309445161534,0.49912418631182354
130,0.5430402502832056,0.49669937902015465
131,0.5449869150537875,0.4943118863410486
132,0.5448465306509295,0.49195603531204646
133,0.5452682084173506,0.4896222200049671
134,0.5461256064968706,0.4873036331195867
135,0.5462485176995012,0.485027451864604
136,0.5465549905200717,0.4827628495936521
137,0.5472057778087931,0.48053640513474827
138,0.5490244412777946,0.4783413348462963
139,0.5486193216422938,0.47616197012368644
140,0.5482745037583059,0.4740039725332097
141,0.547735914800817,0.4718702457708976
142,0.5470524468651469,0.4697586486881996
143,0.5471568847568332,0.4676646161384299
144,0.546932100081242,0.46558738857401255
145,0.5467476336423296,0.46353192665311593
146,0.5463075224070162,0.46150485798749113
147,0.5462728531379705,0.45951142364892894
148,0.545876253366437,0.45751924486141315
149,0.5457704116773273,0.45555097950775597
