,acc,loss
0,0.621875,0.5717939309840023
1,0.7289375,0.4192320433416058
2,0.7980416666666666,0.34718492620781
3,0.8354062499999999,0.30435167033480437
4,0.8572,0.2748067074296389
5,0.8706428571428572,0.2530832302968886
6,0.882158163265306,0.23630076865943178
7,0.8895669642857142,0.22265771581526905
8,0.8961706349206349,0.2111020023979351
9,0.9024910714285713,0.20142723710468502
10,0.9079464285714285,0.19322389071494947
11,0.9133258928571428,0.18602092216274266
12,0.9174450549450549,0.17973156578393584
13,0.9206377551020408,0.17416101340312382
14,0.9229285714285714,0.1690903430555607
15,0.9255580357142857,0.1645611808816208
16,0.9283193277310925,0.16043868470734182
17,0.9309126984126984,0.1566674692576776
18,0.9330686090225564,0.15328647024071684
19,0.9343318452380952,0.15009125781166888
20,0.9356969954648526,0.14717378358994734
21,0.9377107683982685,0.14434970286555784
22,0.9391146480331263,0.14175649173635244
23,0.9404796626984128,0.13933768632840318
24,0.9414033333333333,0.13708452113028777
25,0.942393315018315,0.13498701042086772
26,0.9432676366843034,0.13296727017037574
27,0.9439247448979592,0.13108477646463682
28,0.9450825123152709,0.12930507838263072
29,0.9458922619047618,0.12759698155476007
30,0.9467505760368663,0.1259669166245683
31,0.9473833705357144,0.12440571661680436
32,0.9479475108225109,0.1229103324769305
33,0.9484000350140057,0.12148423451585272
34,0.9490579931972789,0.12013073733411778
35,0.9496397156084656,0.11880422361500803
36,0.9501449485199485,0.11758032579913925
37,0.9505358709273184,0.11637631768688991
38,0.9511631562881564,0.11527187826711167
39,0.9518372023809525,0.11416765130795983
40,0.952524099883856,0.11312908135931393
41,0.9531485260770974,0.1121128029448718
42,0.9535404208194905,0.11115725018648107
43,0.954013933982684,0.11019973620721603
44,0.9543850529100529,0.10927578374936804
45,0.9546339285714286,0.10841738303430562
46,0.9549183130699088,0.10758778580052795
47,0.9552771577380952,0.10677401077804576
48,0.9555922011661807,0.10598104723935944
49,0.9558303571428571,0.10520073872988593
50,0.956267507002801,0.10448439295584303
51,0.9564739010989011,0.1037358973449205
52,0.9568234501347709,0.10302585806338879
53,0.9570489417989418,0.1023350244103666
54,0.9573980519480519,0.10165892089049439
55,0.9576052295918368,0.10099518592569148
56,0.9578665413533834,0.10036798527382147
57,0.9580757389162561,0.09975205494771953
58,0.9584685230024212,0.09916742693369467
59,0.9586845238095237,0.09858472776107123
60,0.9588372365339577,0.09800928969857983
61,0.9591080069124422,0.09747822726244591
62,0.9594396258503399,0.09695014086350676
63,0.9595733816964287,0.09642480602829182
64,0.9597337912087913,0.09590406737503002
65,0.9600597943722945,0.09541445438254119
66,0.9603200959488275,0.09493879572349904
67,0.9604771533613449,0.09444806405108859
68,0.9605668564527263,0.09396712583218916
69,0.9606710034013608,0.09351696018885741
70,0.9609520456069756,0.09305599627918351
71,0.9612860449735451,0.09261134414412858
72,0.9614054142204829,0.09217724865127837
73,0.9616482464607466,0.09176718856637292
74,0.9617929365079366,0.09134365711957014
75,0.9620653978696744,0.09096064124608075
76,0.9621814316635747,0.09056587015975978
77,0.9623201312576314,0.09017890636625754
78,0.9624278933092225,0.08980249026663202
79,0.9626944196428573,0.08942975171148668
80,0.9628694885361554,0.08905715374582111
81,0.9630174216027876,0.08870848631419401
82,0.9632672117039589,0.0883552942247202
83,0.9633473639455784,0.0880246617907465
84,0.9634697478991597,0.08770182595390216
85,0.9635844407530455,0.08736821486147917
86,0.9637659414340449,0.08702963201463011
87,0.9638462527056277,0.08671326502129856
88,0.9639715757089352,0.08640233612453867
89,0.964027447089947,0.08609849440180616
90,0.9641297095761381,0.08579777197541466
91,0.9642025750517597,0.08549966566917892
92,0.9643791602662569,0.08522344145091157
93,0.964558637284701,0.08493556204504131
94,0.9647014411027569,0.0846529941873987
95,0.9647774677579365,0.08437212518783828
96,0.9648386720667648,0.08409268619007676
97,0.9649015427599611,0.083824937623287
98,0.9649386123136122,0.08355214367310945
99,0.965014226190476,0.08328514327095393
100,0.965084806694955,0.08304440726400755
101,0.9651526027077495,0.08278457357888665
102,0.9652846162736938,0.08252568882274121
103,0.9653588026556776,0.08228091993509755
104,0.9654315759637188,0.08203376719600415
105,0.9655690139263252,0.0817974810500088
106,0.9657155651980418,0.0815773831177235
107,0.9657644951499118,0.08133114923325627
108,0.9658549584971603,0.08110182177064879
109,0.9658744588744589,0.08087761954471664
110,0.9659116259116259,0.08066314636223489
111,0.9660708971088435,0.08042644540349134
112,0.9661410661609777,0.08020768065414956
113,0.9661937134502925,0.07998184443413087
114,0.9663192028985508,0.0797673844843702
115,0.9664479166666667,0.07956206689966606
116,0.9665744301994303,0.07935805852267759
117,0.9665963983050848,0.07915371922910108
118,0.9666189975990398,0.07894723034295738
119,0.9666352678571428,0.07874354756584379
120,0.9667767119244391,0.07853826650134194
121,0.9668031323185011,0.07834875992219908
122,0.966862998451413,0.07816732717216938
123,0.9669151785714285,0.07798255749648748
124,0.966971857142857,0.0777884265546427
125,0.9670072278911565,0.07760498012958393
126,0.9671390607424072,0.07743586934069789
127,0.9672248883928571,0.07725112888059088
128,0.967294850498339,0.07708106536228629
129,0.967331043956044,0.07690491790899683
130,0.9673677753544165,0.07672494633940273
131,0.9674587391774893,0.07655574179190104
132,0.9675154403866811,0.07639454043183301
