,acc,loss
0,0.87027027027027,1.5146268367625728
1,0.8647647647647652,1.083153265457802
2,0.8831765098431772,0.8730870059707537
3,0.8914521498242431,0.7473576623913866
4,0.9074474341451086,0.6637529513746181
5,0.918706195120924,0.6033301795024674
6,0.9303195958179348,0.5566628615514209
7,0.9318867891978359,0.5195189316241319
8,0.9340495183260042,0.48916384285738246
9,0.9384223442711814,0.4637386685213903
10,0.9404849594384477,0.4419357455988368
11,0.9416945461519103,0.42305032433415213
12,0.9401595141736696,0.40655119957143937
13,0.940012065882353,0.39184578096267664
14,0.9440112614901961,0.37871559920936476
15,0.9465490191855204,0.3668965339825122
16,0.946112631867702,0.3562006678723153
17,0.9482516736870177,0.34653716488513325
18,0.9477171244453451,0.3376152649274255
19,0.9484393763311859,0.3293207586888925
20,0.9494294426597375,0.32166930004392813
21,0.9512230538519716,0.3145885480693349
22,0.9528606988535766,0.3079561085500583
23,0.9548248364013444,0.3018289440877758
24,0.9566318429452906,0.29597489312497155
25,0.9567613874473948,0.2905041509408007
26,0.9564580556371739,0.2852955429492987
27,0.957616299681878,0.2804582416237092
28,0.9590778065893995,0.2758269049437656
29,0.9602196574808638,0.27146403157995663
30,0.9615028943363199,0.2673067605519829
31,0.9618130717454526,0.2633780100557463
32,0.9627682311875095,0.2596288435108943
33,0.9638632832114065,0.25600615576057495
34,0.9648957608339377,0.2525537831159099
35,0.964283577001249,0.2492272124682489
36,0.9645936850757443,0.24605188669529363
37,0.9651665785306888,0.24303688662806353
38,0.9645945417185465,0.2401132467012868
39,0.9650251327210373,0.2372851224131852
40,0.9655029437428506,0.2345171007556331
41,0.9663243022251636,0.23194602118514124
42,0.9659911789176017,0.22941480642543927
43,0.9665747127300804,0.22696822902475677
44,0.9670705833113873,0.2246108914735946
45,0.9671867400459974,0.22236159571199013
46,0.9678848945131038,0.22017558219022287
47,0.9685539592107476,0.21805119235750473
48,0.9690596607234534,0.21595348788177893
49,0.9696784675089843,0.21395527086280233
50,0.969331830891161,0.2120489006433391
51,0.9699216033740233,0.21016436543917674
52,0.9701988445295207,0.2083542704873062
53,0.9707507177789739,0.20659768326100525
54,0.9711613107890532,0.20485746888848672
55,0.9714530730963915,0.20317606402563085
56,0.9717146619256414,0.20152878488559578
57,0.9720746262474854,0.19994591100385134
58,0.9720898524631717,0.19837076778856122
59,0.9719835930173569,0.19684697155398434
60,0.9721906715681442,0.19537996335241956
61,0.9726392091234967,0.1939343078756812
62,0.972875094692965,0.19252255443567243
63,0.9730013022907684,0.1911518724447592
64,0.9728012822555259,0.18983458667842548
65,0.9727804836066325,0.18850263297354944
66,0.9730001778811603,0.1872229323510537
67,0.9731171220439724,0.18597772671730498
68,0.9730926502959231,0.18477525262779784
69,0.9730374805664208,0.18357648343911978
70,0.9732005496375329,0.18242749235548059
71,0.9733082139613504,0.18129481356022037
72,0.973451714917822,0.18017078807571896
73,0.9734050701216351,0.17909152375063458
74,0.97375966918668,0.17800962426192157
75,0.9741049366973816,0.17694180590937134
76,0.9744412362207923,0.1759070484636339
77,0.9745716740207229,0.17490516088694677
78,0.9748372927743283,0.17391304550343276
79,0.9751518266146494,0.17293173323496153
80,0.975105860501241,0.17196399847720847
81,0.9752265207390308,0.1710191746903719
82,0.9752237915735003,0.17008632668433032
83,0.9753401750071491,0.16918918020968765
84,0.9755257154319016,0.16830897750998888
85,0.9756314092596164,0.16741929963157837
86,0.9757936182306964,0.16657836719506808
87,0.9757440154261269,0.1657489369912661
88,0.9758633370096944,0.16491486106342879
89,0.9761315221540312,0.1640954575445751
90,0.9761844986243426,0.16328160481920712
91,0.9763467444122422,0.16247526548217275
92,0.9766010804938311,0.1616947912059568
93,0.9766774922309581,0.16093117597515935
94,0.9769229923127375,0.16018304224441424
95,0.9768657587618609,0.1594567800032228
96,0.9769078888875362,0.15871839177902314
97,0.9770388654268838,0.15802629896357734
98,0.9771866209949623,0.1573113134162439
99,0.9774147547850127,0.15660686356165135
100,0.97763837107427,0.15593164650975905
101,0.9777105439068752,0.15525023793338089
102,0.9779269463932162,0.1545724495846598
103,0.9781391872932816,0.1539169796957364
104,0.978347385509536,0.15328017420720283
105,0.9783761398805518,0.15264914796802062
106,0.9785782320312009,0.15203197037354108
107,0.9787765817346157,0.15141953521439913
108,0.9788693551947467,0.15081631570109216
109,0.9789215918258434,0.15021793887734886
110,0.9791114873949799,0.14961818700917537
111,0.9790516865530913,0.1490290334440117
112,0.9792370698579312,0.14845728340399464
113,0.9792521164464789,0.14787846163352283
114,0.9792744300584069,0.14729853257107103
115,0.9787634435923861,0.14674066354729093
116,0.9787007523773108,0.1461904717741097
117,0.9787198339754045,0.14565529601083474
118,0.9787217460295696,0.14512940222204027
119,0.9786323981459899,0.14460207237546754
120,0.9786850229547007,0.14408060406659987
121,0.9787367850616294,0.1435730308669177
122,0.9787877055082828,0.14306270597584916
123,0.978958772399345,0.1425720747056006
124,0.9784871022201503,0.14207260058930293
125,0.9786124880301944,0.14158811657542977
126,0.9787808936362559,0.14110095951065696
127,0.9787978583809132,0.14062587241134938
128,0.9788459369981155,0.14015079900743563
129,0.9790086605596684,0.13968958872035767
130,0.9791688997920374,0.139237980377682
131,0.9791102609407991,0.13877840123586554
132,0.9791516528481268,0.13833112731080402
133,0.9790776164032211,0.13789330067995575
134,0.9792325970224566,0.13747618901970138
135,0.9793852985149385,0.1370449823311486
136,0.979535770788552,0.13660600350680785
137,0.979484162254602,0.13618984987531627
138,0.9795990570977671,0.1357789677818971
139,0.9797150162137355,0.13537094306011668
140,0.9798588813469713,0.1349695387848008
141,0.980000720210725,0.13457153497351476
