,acc,loss
0,0.3394736842105263,1.7852051003924256
1,0.5244736842105263,1.3130284439714146
2,0.6163157894736843,1.0659171095820026
3,0.6951315789473684,0.9160446696853329
4,0.7482105263157894,0.8148114204007765
5,0.7705263157894736,0.7416835019357159
6,0.7872180451127819,0.6849283047895218
7,0.8092105263157895,0.6389861147134543
8,0.8269005847953217,0.6015028049850516
9,0.8343718166383702,0.5702641864350223
10,0.8418930390492361,0.5438925595837869
11,0.8530949349179401,0.5209327786351394
12,0.8623710330416613,0.5012900326658929
13,0.8693445306815427,0.483518068198275
14,0.8740198075834749,0.4679406417948313
15,0.8776596986417656,0.4537935831263277
16,0.8815280135823428,0.44029651435961853
17,0.886063006979815,0.42833673692840574
18,0.8901206326512375,0.4171991893104484
19,0.8946935483870968,0.4075904330109833
20,0.8966405472422145,0.39845400674203724
21,0.8996162161474728,0.3897155428367411
22,0.9015381295636304,0.3817322313192179
23,0.9039411460949704,0.37442930680566205
24,0.9067308686722242,0.3676781127614101
25,0.909710855504669,0.36109070236124313
26,0.9117878413631706,0.3546817363241057
27,0.913810456051328,0.348760772014638
28,0.9151491154615363,0.34315343562684925
29,0.9173634431917659,0.3378790627822863
30,0.9186029925624899,0.3328658358708031
31,0.9199542148343857,0.3282402140688303
32,0.9209952118425822,0.32361060112085943
33,0.9220495322373049,0.31935160685463027
34,0.9230436057523292,0.31511481426530147
35,0.9238704219470991,0.31133249384755146
36,0.924794586654719,0.30744312710563443
37,0.9257550007580329,0.30380673400697034
38,0.927253860387719,0.3002542323509768
39,0.9281843559832892,0.2969296181954949
40,0.9289524794801562,0.29377733681695956
41,0.9300927086654658,0.2906880972313595
42,0.9310330251102101,0.28762007312982657
43,0.9316913654486144,0.2846627897570436
44,0.9328584579123296,0.2818187019002424
45,0.9336518574948806,0.279038752666642
46,0.9344114953930677,0.2763824730171965
47,0.9349445892390454,0.27376215624670414
48,0.935646839228242,0.2713184067394542
49,0.9367233761278877,0.2689140185906973
50,0.9377576958942139,0.2667106404055467
51,0.9383726794751955,0.26439109034805386
52,0.9386908948669483,0.2621280899308681
53,0.9391634806345195,0.2599447513296924
54,0.9400782116086287,0.25785534004523075
55,0.9405608375291514,0.2558953363351292
56,0.9414651256980767,0.2539711009953212
57,0.9418845110081825,0.2521145093203271
58,0.9420947008942424,0.250277481468353
59,0.942393122546005,0.2484196677073294
60,0.94290609120142,0.2466680864781713
61,0.9436571814112442,0.24489780908259176
62,0.9439165912301134,0.24313300828110804
63,0.944463947123722,0.241500461596183
64,0.944913489637608,0.2399140614416792
65,0.9456683889174209,0.23831166901121695
66,0.9461650901040423,0.23675361345915924
67,0.9464170134870684,0.23522096058154845
68,0.9468427013160126,0.2337726603468472
69,0.9470456439991921,0.2323875343260228
70,0.9477173510147706,0.23094993469240085
71,0.9478614883353325,0.22957058913651407
72,0.9482873223091094,0.22821458663744817
73,0.9487194281954017,0.2269272856076014
74,0.9490522919598139,0.2255719196603483
75,0.9494456482290407,0.22428631749235986
76,0.9499654928521768,0.22303954286439362
77,0.9505394845092676,0.2218940285508922
78,0.9508990779765054,0.22066796291355043
79,0.951230581437283,0.21958009519970081
80,0.9513388458639831,0.21838184902495572
81,0.9516755351634595,0.21725509471568766
82,0.9518787133644142,0.21613699766037361
83,0.9522166234183467,0.21504319680745718
84,0.9525558705731773,0.21401571242994602
85,0.9526867270061581,0.21298163009034948
86,0.9529885734592028,0.21193194590076206
87,0.9533028528663746,0.21088415605101266
88,0.9535318568850256,0.20983067152335994
89,0.9539896900541395,0.20883206798206042
90,0.9542639502559737,0.20788944978617485
91,0.954533170993023,0.20691968666537272
92,0.9547792589913638,0.20601164281318082
93,0.955054428164757,0.20504968153547837
94,0.9551165118783109,0.20415018559641435
95,0.9552095163777058,0.20325621818071493
96,0.955298176248137,0.2023495958085327
97,0.9557006116140261,0.2015204669315646
98,0.9559362848104956,0.20070285215149702
99,0.9560398433107054,0.19986101048647145
100,0.9562666504900157,0.19900522170152257
101,0.9563429082677628,0.19818321536265113
102,0.9567156649069619,0.19735688393195236
103,0.9568221514191284,0.19655810413107327
104,0.9570027925835578,0.19574165677609426
105,0.9573587741828192,0.19498355091894448
106,0.9573923592928151,0.1942403682022783
107,0.9576076630150142,0.19348602454292985
